Title,Subtitle,Year,Mileage,Fuel Type,Price,Monthly Price,Details Link,Location
BMW iX,xDrive50 | High Executive | Sportpakket | Comfort Access | 22 inch | Glazen panoramadak Sky Lounge | Trekhaak,2023,36.498 km,Elektrisch,"69.850,-","824,-",https://www.ekris.nl/bmw/p/42453278/bmw-ix-xdrive50-42453278,Ekris Arnhem
BMW i5,eDrive40 | M Sport Package Pro | Travel Package,2025,10.000 km,Elektrisch,"69.900,-","920,-",https://www.ekris.nl/bmw/p/43619507/bmw-i5-edrive40-43619507,Ekris Groningen
BMW 4 Serie,Cabrio M440i xDrive High Executive | 19inch | M-Sportpakket,2022,30.799 km,Benzine,"69.900,-","952,-",https://www.ekris.nl/bmw/p/43314188/bmw-4-serie-cabrio-m440i-xdrive-high-executive-43314188,Ekris Groningen
BMW X5,xDrive45e High Executive | M Sportpakket | Panorama Dak | Driving Assistant Plus,2022,53.000 km,Hybride benzine,"69.900,-","952,-",https://www.ekris.nl/bmw/p/46199528/bmw-x5-xdrive45e-high-executive-46199528,Ekris Heerlen
BMW 5 Serie,Touring 530d | M-Sportpakket | Laserlicht | Leder | HUD | Schuifdak | Standkachel | Comfortzetels | DAB | Hifi speakers | Alu 20 inch,2024,17.000 km,Diesel,"69.900,-","952,-",https://www.ekris.nl/bmw/p/41411954/bmw-5-serie-touring-530d-41411954,Ekris Heerenveen
BMW X1,M35i | M Sport | Innovation Pack | Head-Up | Harman Kardon | Elektr. Stoelen | Parking Assistant Plus | Comfort Acces | Stuurwielverwarming | 19'' LMV,2024,40.000 km,Benzine,"69.900,-","952,-",https://www.ekris.nl/bmw/p/46447784/bmw-x1-m35i-46447784,Ekris Nijkerk
BMW 5 Serie,Touring 530e M Sport Edition | Trekhaak | Comfort Access | 19inch |,2025,9.500 km,Hybride benzine,"69.900,-","920,-",https://www.ekris.nl/bmw/p/43792729/bmw-5-serie-touring-530e-m-sport-edition-43792729,Ekris Groningen
BMW 1 Serie,5-deurs M135 xDrive | Innovation Pack | Stoelen-Pack,2025,26.549 km,Benzine,"69.900,-","920,-",https://www.ekris.nl/bmw/p/47062701/bmw-1-serie-5-deurs-m135-xdrive-47062701,Ekris Maastricht
BMW 5 Serie,Touring 530e | M Sport Edition | M Sportpakket Pro | Travel Pack,2025,14.896 km,Hybride benzine,"69.900,-","920,-",https://www.ekris.nl/bmw/p/43331404/bmw-5-serie-touring-530e-43331404,Ekris Assen
BMW 5 Serie,Touring 520d | M-Sportpakket | LED | HUD | Trekhaak | Panoramadak | Elektr. zetels | Keyles go | DAB | Harman-kardon sound | Alu 20 inch,2024,29.000 km,Diesel,"69.900,-","952,-",https://www.ekris.nl/bmw/p/41885884/bmw-5-serie-touring-520d-41885884,Ekris Heerenveen
BMW X3,xDrive20d | M-Sportpakket | Laserlicht | HUD | Schuifdak | Trekhaak | Elektr. zetels | Active cruise | DAB | Hifi speakers | Alu 20 inch,2024,19.000 km,Diesel,"69.900,-","952,-",https://www.ekris.nl/bmw/p/43449135/bmw-x3-xdrive20d-43449135,Ekris Heerenveen
BMW X5,xDrive45e | High Executive | M Sportpakket | Panodak | Head-Up | Driving Assistant | Adaptive Cruise Control | Hi-Fi | Laserlight | Comfort Access | 21'' LMV,2022,65.000 km,Hybride benzine,"69.900,-","952,-",https://www.ekris.nl/bmw/p/47107715/bmw-x5-xdrive45e-47107715,Ekris Nijkerk
BMW 4 Serie,Cabrio M440i xDrive | Innovationspakket | Parking Assistant Plus | Verwarmd Stuurwiel | Comfort Access | Head-Up Display | 19'',2022,38.800 km,Benzine,"69.900,-","952,-",https://www.ekris.nl/bmw/p/46072204/bmw-4-serie-cabrio-m440i-xdrive-46072204,Ekris Arnhem
BMW i5,Sedan xDrive40 BMW i5 Sedan eDrive40 | M Sportpakket | Travel Pack | 4x4 aandrijving,2025,13.795 km,Elektrisch,"69.900,-","920,-",https://www.ekris.nl/bmw/p/43736646/bmw-i5-sedan-xdrive40-43736646,Ekris Assen
BMW i4,eDrive40 M Sport Edition 18'' / Comfort Access / Driving Assistant / HiFi System,2025,12.576 km,Elektrisch,"69.950,-","791,-",https://www.ekris.nl/bmw/p/44746191/bmw-i4-edrive40-44746191,Ekris Veenendaal
BMW i4,eDrive35 | M Sport Edition | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"70.069,-","792,-",https://www.ekris.nl/bmw/p/45358355/bmw-i4-edrive35-m-sport-edition-45358355,Ekris Flevoland
BMW 1 Serie,123 xDrive 5-deurs | M Sportpakket Pro | Innovation Pack,2025,5 km,Benzine,"70.216,-","924,-",https://www.ekris.nl/bmw/p/43653453/bmw-1-serie-123-xdrive-5-deurs-43653453,Ekris Nijkerk
BMW X1,sDrive18i | M Sportpakket Pro | Premium Pack | Travel Pack,2025,5 km,Benzine,"70.371,-","926,-",https://www.ekris.nl/bmw/p/46673099/bmw-x1-sdrive18i-46673099,Ekris Groningen
BMW i4,eDrive35 | M Sport Edition | M Sportpakket Pro | Comfort Pack,2025,5 km,Elektrisch,"70.444,-","796,-",https://www.ekris.nl/bmw/p/43676239/bmw-i4-edrive35-m-sport-edition-43676239,Ekris Flevoland
BMW X1,sDrive18i | M Sportpakket Pro | Premium Pack | Travel Pack,2025,5 km,Benzine,"70.676,-","930,-",https://www.ekris.nl/bmw/p/46955740/bmw-x1-sdrive18i-46955740,Ekris Arnhem
BMW i4,eDrive35 | M Sport Edition | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"70.802,-","883,-",https://www.ekris.nl/bmw/p/46625290/bmw-i4-edrive35-46625290,Ekris Groningen
BMW iX1,xDrive30 | M Sport Edition | M Sportpakket Pro | Innovation Pack | Comfort Pack | Travel Pack,2025,5 km,Elektrisch,"71.023,-","803,-",https://www.ekris.nl/bmw/p/47012995/bmw-ix1-xdrive30-47012995,Ekris Utrecht
BMW X1,xDrive30e M Sport Package Pro | Equipment Package | Travel Package,2025,5 km,Hybride benzine,"71.219,-","871,-",https://www.ekris.nl/bmw/p/46972008/bmw-x1-xdrive30e-46972008,Ekris Arnhem
BMW X3,xDrive30e | M Sportpakket | Live Cockpit Professional | Driving Assistant Professional,2024,17.740 km,Hybride benzine,"71.450,-","973,-",https://www.ekris.nl/bmw/p/43619986/bmw-x3-xdrive30e-43619986,Ekris Heerlen
BMW X2,sDrive20i | M Sportpakket Pro | Comfort Pakket | Innovation Pakket,2025,5 km,Benzine,"71.546,-","942,-",https://www.ekris.nl/bmw/p/46668614/bmw-x2-46668614,Ekris Assen
BMW i4,eDrive40 | M Sport Edition | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"71.682,-","810,-",https://www.ekris.nl/bmw/p/46899552/bmw-i4-edrive40-46899552,Ekris Zeist
BMW X1,xDrive25e | M Sportpakket | M Sportpakket Pro | Equipment Pack Pro | Comfort Pack | Travel Pack,2025,5 km,Hybride benzine,"71.697,-","877,-",https://www.ekris.nl/bmw/p/45493229/bmw-x1-xdrive25e-45493229,Ekris Veenendaal
BMW X2,sDrive20i M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,5 km,Benzine,"71.848,-","946,-",https://www.ekris.nl/bmw/p/46668640/bmw-x2-sdrive20i-46668640,Ekris Heerenveen
BMW 5 Serie,"Touring 520d M Sportpakket | Innovation Pack | Travel Pack | Comfort Pack | Trekhaak | Harman-Kardon | 19""",2024,36.770 km,Diesel,"71.900,-","979,-",https://www.ekris.nl/bmw/p/45957887/bmw-5-serie-touring-520d-45957887,Ekris Utrecht
BMW X3,xDrive20i | M-Sportpakket | LED | Leder | HUD | Schuifdak | Elektr. zetels | Keyles go | DAB | Harman-kardon sound | Alu 20 inch,2024,26.400 km,Benzine,"71.900,-","979,-",https://www.ekris.nl/bmw/p/46256834/bmw-x3-xdrive20i-46256834,Ekris Heerenveen
BMW i5,eDrive40 | M Sportpakket Pro | Comfort Pack | Driving Assistant Plus | Bowers & Wilkins | Iconic Glow | 20'' LMV,2025,14.256 km,Elektrisch,"71.900,-","813,-",https://www.ekris.nl/bmw/p/42258417/bmw-i5-edrive40-42258417,Ekris Nijkerk
BMW X5,xDrive45e | High Executive | M Sportpakket | Innovationspakket | Comfort Access | Panoramadak | Stoelverwarming | Head-Up Display | 21'',2022,58.700 km,Hybride benzine,"71.900,-","979,-",https://www.ekris.nl/bmw/p/46996716/bmw-x5-xdrive45e-46996716,Ekris Arnhem
BMW 3 Serie,Sedan 330e M Sportpakket Pro | Comfort Pack | Stuurwielrand Verwarmd | Trekhaak | Schuifdak | Elektrisch Verstelbare Sportstoelen | Active Cruise Control | Harman Kardon | 19'',2025,3.123 km,Hybride benzine,"71.950,-","947,-",https://www.ekris.nl/bmw/p/46451944/bmw-3-serie-sedan-330e-46451944,Ekris Utrecht
BMW X3,xDrive30d M Sportpakket | Innovation Pack | Panoramadak | Laserlight | HIFI | Head-Up Display |,2023,30.600 km,Diesel,"71.950,-","980,-",https://www.ekris.nl/bmw/p/43721509/bmw-x3-xdrive30d-43721509,Ekris Utrecht
BMW i4,eDrive40 | M Sport Edition | M Sportpakket Pro | Comfort Pack,2025,5 km,Elektrisch,"72.017,-","814,-",https://www.ekris.nl/bmw/p/47011846/bmw-i4-edrive40-47011846,Ekris Heerenveen
BMW iX1,xDrive30 | M Sport Edition | M Sportpakket | Premium Pack | Comfort Pack | Travel Pack,2025,5 km,Elektrisch,"72.091,-","815,-",https://www.ekris.nl/bmw/p/45161998/bmw-ix1-xdrive30-m-sport-edition-45161998,Ekris Flevoland
BMW 2 Serie,223 xDrive Gran Coupé | M Sportpakket Pro | Innovation Pack,2025,5 km,Benzine,"72.122,-","949,-",https://www.ekris.nl/bmw/p/46673143/bmw-2-serie-223-xdrive-gran-coupe-46673143,Ekris Arnhem
BMW X2,"sDrive20i M Sport Pro Pakket/ Innovation Pack/ 20""LMV/ Comfort Access/ Elektrische Trekhaak/ panoramadak",2025,3.322 km,Benzine,"72.172,-","950,-",https://www.ekris.nl/bmw/p/45357541/bmw-x2-sdrive20i-45357541,Ekris Flevoland
BMW i4,eDrive40 Gran Coupé | M Sport Edition | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"72.263,-","901,-",https://www.ekris.nl/bmw/p/46955929/bmw-i4-edrive40-gran-coupe-46955929,Ekris Groningen
BMW X1,xDrive25e | Individual Lak | M Sportpakket Pro | Trekhaak | Comfort Pack | Panoramadak,2025,5 km,Hybride benzine,"72.276,-","884,-",https://www.ekris.nl/bmw/p/46972259/bmw-x1-46972259,Ekris Zeist
BMW i4,Gran Coupé eDrive35 | M Sport Edition | M Sportpakket Pro | Comfort Pack,2025,0 km,Elektrisch,"72.322,-","817,-",https://www.ekris.nl/bmw/p/40908565/bmw-i4-gran-coupe-40908565,Ekris Arnhem
BMW X1,xDrive30e | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"72.376,-","886,-",https://www.ekris.nl/bmw/p/46972023/bmw-x1-xdrive30e-46972023,Ekris Groningen
BMW i4,M50 xDrive | High Executive | M Sportpakket Pro | Personal CoPilot Pack | Safety Pack,2025,10.945 km,Elektrisch,"72.450,-","954,-",https://www.ekris.nl/bmw/p/43736943/bmw-i4-m50-xdrive-43736943,Ekris Assen
BMW 3 Serie,Touring 330e M Sport Package Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"72.461,-","887,-",https://www.ekris.nl/bmw/p/46830052/bmw-3-serie-touring-330e-46830052,Ekris Veenendaal
BMW 3-serie,330e | M-Sport pakket | Panoramadak | Adaptive Cruise | HiFi | Comfort Access |,2025,15 km,Hybride benzine,"72.471,-","887,-",https://www.ekris.nl/bmw/p/46645157/bmw-3-serie-330e-46645157,Ekris Groningen
BMW X2,sDrive20i M Sportpakket Pro | Innovation Pack | Comfort Pack | Trekhaak,2025,5 km,Benzine,"72.596,-","956,-",https://www.ekris.nl/bmw/p/46668718/bmw-x2-sdrive20i-46668718,Ekris Nijkerk
BMW X2,sDrive20i M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Benzine,"72.596,-","956,-",https://www.ekris.nl/bmw/p/46668681/bmw-x2-sdrive20i-46668681,Ekris Zeist
BMW 3 Serie,330e Sedan | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"72.608,-","888,-",https://www.ekris.nl/bmw/p/46672502/bmw-3-serie-330e-sedan-46672502,Ekris Arnhem
BMW X1,xDrive25e | M Sportpakket Pro | Innovation Pack | Comfort Pack | Travel Pack,2025,5 km,Hybride benzine,"72.700,-","889,-",https://www.ekris.nl/bmw/p/45492941/bmw-x1-xdrive25e-45492941,Ekris Veenendaal
BMW i4,Gran Coupé eDrive35 | M Sport Edition | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"72.744,-","907,-",https://www.ekris.nl/bmw/p/44431623/bmw-i4-gran-coupe-edrive35-44431623,Ekris Assen
BMW 2 Serie,Coupé 218i | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Benzine,"72.825,-","959,-",https://www.ekris.nl/bmw/p/42945511/bmw-2-serie-coupe-218i-42945511,Ekris Heerlen
BMW 3 Serie,330e Sedan | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"72.855,-","891,-",https://www.ekris.nl/bmw/p/44926069/bmw-3-serie-330e-sedan-44926069,Ekris Groningen
BMW i4,eDrive40 | M Sport Edition | M Sportpakket Pro | Comfort Pack,2025,5 km,Elektrisch,"72.899,-","824,-",https://www.ekris.nl/bmw/p/46628937/bmw-i4-edrive40-46628937,Ekris Heerlen
BMW 5 Serie,Touring 540i xDrive | M-Sportpakket | Laserlicht | Leder | HUD | Sportstoelen | Keyles go | DAB | Hifi speakers | Alu 19 inch,2023,22.000 km,Benzine,"72.900,-","993,-",https://www.ekris.nl/bmw/p/43781598/bmw-5-serie-touring-540i-xdrive-43781598,Ekris Heerenveen
BMW X5,xDrive45e High Executive | M-Sportpakket | Trekhaak | Driving Assistant Plus | Comfort Acces |,2023,79.153 km,Hybride benzine,"72.900,-","993,-",https://www.ekris.nl/bmw/p/45214596/bmw-x5-xdrive45e-high-executive-45214596,Ekris Groningen
BMW X3,M40i xDrive High Executive 21'' / Laserlight / Panoramadak / Trekhaak,2022,72.191 km,Benzine,"72.900,-","993,-",https://www.ekris.nl/bmw/p/46257733/bmw-x3-m40i-xdrive-46257733,Ekris Veenendaal
BMW 4 Serie,Gran Coupé M440i xDrive | High Executive | M Sportpakket Pro | Panodak | Trekhaak | Driving Assistant Prof. | Stoelventilatie | Harman Kardon | Head-Up | Parking Assistant Plus | 20'' LMV,2023,29.205 km,Benzine,"72.900,-","993,-",https://www.ekris.nl/bmw/p/46987437/bmw-4-serie-gran-coupe-m440i-xdrive-46987437,Ekris Nijkerk
BMW 8 Serie,Cabrio 840i M Sportpakket 20'' / Active Steering / Soft Close / Laserlicht / Warmte Comfortpakket voor,2020,59.163 km,Benzine,"72.950,-","993,-",https://www.ekris.nl/bmw/p/44753846/bmw-8-serie-cabrio-840i-44753846,Ekris Veenendaal
BMW X3,"xDrive20d M Sportpakket | Innovation Pack | Trekhaak | Panoramadak | Head- Up Display | Laserlight | 20""",2024,11.838 km,Diesel,"72.950,-","993,-",https://www.ekris.nl/bmw/p/44433459/bmw-x3-xdrive20d-44433459,Ekris Utrecht
BMW i4,eDrive40 | M Sport Edition | M Sportpakket | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"72.963,-","825,-",https://www.ekris.nl/bmw/p/46629244/bmw-i4-edrive40-46629244,Ekris Nijkerk
BMW 3 Serie,Touring 330e M Sportpakket | Innovation Pack | Comfort Pack | Stuurwielrand Verwarmd | Trekhaak | Panoramadak | Driving Assistant Professional | HiFi | 18'',2025,3.958 km,Hybride benzine,"72.995,-","961,-",https://www.ekris.nl/bmw/p/46451769/bmw-3-serie-touring-330e-46451769,Ekris Utrecht
BMW X3,30e xDrive | Innovation Pack,2025,5 km,Hybride benzine,"73.089,-","894,-",https://www.ekris.nl/bmw/p/46759933/bmw-x3-30e-xdrive-46759933,Ekris Flevoland
BMW 3 Serie,Touring 330e M Sport Package Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"73.162,-","895,-",https://www.ekris.nl/bmw/p/46829348/bmw-3-serie-touring-330e-46829348,Ekris Veenendaal
BMW 2 Serie,Coupé 220i M Sportpakket Pro 19'' / Schuif-/kanteldak / Harman Kardon / Stuur-stoelverwarming / M Sportremsysteem,2025,10.632 km,Benzine,"73.350,-","965,-",https://www.ekris.nl/bmw/p/45131408/bmw-2-serie-coupe-220i-45131408,Ekris Veenendaal
BMW iX1,xDrive30 | M Sport Edition | M Sportpakket Pro | Innovation Pack | Travel Pack | Comfort Pack,2025,5 km,Elektrisch,"73.484,-","916,-",https://www.ekris.nl/bmw/p/45159028/bmw-ix1-xdrive30-m-sport-edition-45159028,Ekris Assen
BMW 3 Serie,Touring 320e | M Sportpakket | Innovation Pack | Stuurwielrand Verwarmd | Trekhaak | Glazen Panoramadak | Sportstoelen,2025,8.468 km,Hybride benzine,"73.500,-","967,-",https://www.ekris.nl/bmw/p/43360347/bmw-3-serie-touring-320e-43360347,Ekris Arnhem
BMW i4,eDrive35 | M Sport Edition | M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Elektrisch,"73.652,-","832,-",https://www.ekris.nl/bmw/p/45289050/bmw-i4-edrive35-m-sport-edition-45289050,Ekris Veenendaal
BMW X1,xDrive30e M Sport Package Pro | Equipment Package Pro | Comfort Pack | Travel Pack,2025,5 km,Hybride benzine,"73.666,-","901,-",https://www.ekris.nl/bmw/p/46829091/bmw-x1-xdrive30e-46829091,Ekris Veenendaal
BMW 3 Serie,330e Touring | M Sportpakket Pro | Comfort Pack | Innovation Pack,2025,0 km,Hybride benzine,"73.711,-","902,-",https://www.ekris.nl/bmw/p/46899440/bmw-3-serie-330e-touring-46899440,Ekris Utrecht
BMW X2,sDrive20i | M Sportpakket Pro | Innovation Pack,2025,5 km,Benzine,"73.753,-","971,-",https://www.ekris.nl/bmw/p/46129761/bmw-x2-sdrive20i-46129761,Ekris Veenendaal
BMW 2 Serie,220i Coupé | M Sportpakket Pro | Innovation Pack | Premium Pack,2025,5 km,Benzine,"73.805,-","971,-",https://www.ekris.nl/bmw/p/44482974/bmw-2-serie-220i-coupe-44482974,Ekris Maastricht
BMW 2 Serie,Coupé 220i | M Sportpakket Pro | Innovation Pack | Premium Pack,2025,5 km,Benzine,"73.887,-","973,-",https://www.ekris.nl/bmw/p/46129472/bmw-2-serie-coupe-220i-46129472,Ekris Heerlen
BMW iX3,High Executive Edition Parking Pack | Safety Pack | Shadow Line Pack | High Executive,2025,9.332 km,Elektrisch,"73.900,-","835,-",https://www.ekris.nl/bmw/p/39854902/bmw-ix3-high-executive-edition-39854902,Ekris Veenendaal
BMW 8 Serie,Cabrio 840i High Executive M Sportpakket 20'' / CoPilot Pack / Soft Close,2021,109.231 km,Benzine,"73.900,-","1.006,-",https://www.ekris.nl/bmw/p/39055959/bmw-8-serie-cabrio-840i-39055959,Ekris Veenendaal
BMW 8 Serie,Gran Coupé 840i xDrive High Executive | M Sportpakket | Active Steering | Glazen panoramadak,2022,56.135 km,Benzine,"73.900,-","1.006,-",https://www.ekris.nl/bmw/p/42128536/bmw-8-serie-gran-coupe-840i-xdrive-42128536,Ekris Maastricht
BMW i5,Touring eDrive40 | M Sportpakket Pro | Innovation Pack | Travel Pack | Comfort Pack | Stuurwielrand Verwarmd | Comfort Access | Trekhaak | Panoramadak | Driving Assistant Professional | Bowers & Wilkins | 20'',2024,17.410 km,Elektrisch,"73.900,-","872,-",https://www.ekris.nl/bmw/p/41055010/bmw-i5-touring-41055010,Ekris Utrecht
BMW iX1,xDrive30 M Sportpakket Pro 20'' / Panoramadak / Elektrisch verstelbare stoelen / Harman Kardon / Head-Up Display,2025,3.200 km,Elektrisch,"73.950,-","836,-",https://www.ekris.nl/bmw/p/46417888/bmw-ix1-xdrive30-46417888,Ekris Veenendaal
BMW iX,"xDrive50 Executive 112 kWh Sportpakket/ 22"" LMV/ Stoelventilatie/ Stoelverwarming/ Elektrische Stoelen/ Achteruitrij camera",2024,12.398 km,Elektrisch,"73.950,-","872,-",https://www.ekris.nl/bmw/p/45465741/bmw-ix-xdrive50-executive-112-kwh-45465741,Ekris Flevoland
BMW X4 M Competition,High Executive Head up display/ Panoramadak elektrisch/ Driving Assistant Plus/ Comfort Access/ Harman/Kardon Surround Sound systeem,2020,42.600 km,Benzine,"73.950,-","1.007,-",https://www.ekris.nl/bmw/p/44282347/bmw-x4-m-competition-high-executive-44282347,Ekris Flevoland
BMW iX2,xDrive30 M Sportpakket | Premium pack | Elektr. Trekhaak,2025,2.500 km,Elektrisch,"73.999,-","836,-",https://www.ekris.nl/bmw/p/39039720/bmw-ix2-xdrive30-39039720,Ekris Maastricht
BMW iX2,xDrive30 | M Sport Package | Equipment Package Pro | Comfort Pack,2025,5 km,Elektrisch,"74.014,-","837,-",https://www.ekris.nl/bmw/p/42482505/bmw-ix2-xdrive30-42482505,Ekris Nijkerk
BMW 3 Serie,320i | M Sportpakket Pro | M Sportpakket | Harman Kardon | Trekhaak,2025,5 km,Benzine,"74.096,-","975,-",https://www.ekris.nl/bmw/p/47010302/bmw-3-serie-320i-47010302,Ekris Heerenveen
BMW i4,eDrive40 | M Sport Edition | M Sportpakket | Comfort Pack,2025,5 km,Elektrisch,"74.142,-","838,-",https://www.ekris.nl/bmw/p/46625564/bmw-i4-edrive40-46625564,Ekris Veenendaal
BMW 4 Serie,420i Coupé | M Sportpakket Pro | Comfort Pack,2025,5 km,Benzine,"74.427,-","980,-",https://www.ekris.nl/bmw/p/44018479/bmw-4-serie-420i-coupe-44018479,Ekris Arnhem
BMW 3 Serie,Touring 330e | M Sportpakket | Innovation Pack | Comfort Pack,2025,7.700 km,Hybride benzine,"74.447,-","980,-",https://www.ekris.nl/bmw/p/45621964/bmw-3-serie-touring-330e-45621964,Ekris Heerlen
BMW 3 Serie,Touring 330e M Sportpakket Pro | Innovation Pack | Comfort Pack,2025,5 km,Hybride benzine,"74.478,-","911,-",https://www.ekris.nl/bmw/p/47012016/bmw-3-serie-touring-330e-47012016,Ekris Maastricht
BMW iX2,xDrive30 | M Sportpakket Pro | Premium Pack,2025,5 km,Elektrisch,"74.537,-","842,-",https://www.ekris.nl/bmw/p/45193737/bmw-ix2-xdrive30-45193737,Ekris Heerlen
BMW X1,xDrive30e M Sport Package Pro | Equipment Package Pro | Comfort Pack | Travel Pack,2025,5 km,Hybride benzine,"74.789,-","915,-",https://www.ekris.nl/bmw/p/46828926/bmw-x1-xdrive30e-46828926,Ekris Veenendaal
BMW 2 Serie,Coupé 220i | M Sportpakket Pro | Innovation Pack | Premium Pack,2025,5 km,Benzine,"74.819,-","985,-",https://www.ekris.nl/bmw/p/43331088/bmw-2-serie-coupe-220i-43331088,Ekris Utrecht
BMW X3,xDrive30i High Executive | M Sportpakket | Trekhaak | Panoramadak | Driving Assistant | Active Cruise Control | Head-Up Display | Harman Kardon | 20'',2024,28.541 km,Benzine,"74.850,-","1.019,-",https://www.ekris.nl/bmw/p/45850882/bmw-x3-xdrive30i-45850882,Ekris Utrecht
BMW i5,"Touring eDrive40 M Sportpakket Pro | Panoramadak | Stoelverstelling elektrisch met memory | Bowers & Wilkins | 20""",2025,14.866 km,Elektrisch,"74.850,-","846,-",https://www.ekris.nl/bmw/p/46100621/bmw-i5-touring-edrive40-46100621,Ekris Utrecht
BMW i4,M50 xDrive | High Executive | M Sportpakket Pro | Safety Pack | Personal CoPilot Pack |,2025,11.500 km,Elektrisch,"74.900,-","986,-",https://www.ekris.nl/bmw/p/43619504/bmw-i4-m50-xdrive-43619504,Ekris Groningen
BMW X5,xDrive45e | M Sportpakket | Comfort Access | Panoramadak | Head-Up Display | Harman Kardon | Stoelverwarming | 22'' | Trekhaak,2022,57.900 km,Hybride benzine,"74.900,-","1.020,-",https://www.ekris.nl/bmw/p/47071798/bmw-x5-xdrive45e-47071798,Ekris Arnhem
BMW 5 Serie,Touring 530e | M Sportpakket Pro | Panodak | Driving Assistant Plus | Head-Up | Parking Assistant Plus | Stoelventilatie | Comfortstoelen | 21'' LMV,2025,19.071 km,Hybride benzine,"74.900,-","986,-",https://www.ekris.nl/bmw/p/42759436/bmw-5-serie-touring-530e-42759436,Ekris Nijkerk
BMW 4 Serie,Cabrio M440i xDrive | High Executive | M Sport | Driving Assistant Prof. | Harman Kardon | Head-Up | Comfort Acces | Laserlight | Parking Assistant Plus | 19'' LMV,2023,49.800 km,Benzine,"74.900,-","1.020,-",https://www.ekris.nl/bmw/p/45986802/bmw-4-serie-cabrio-m440i-xdrive-45986802,Ekris Nijkerk
